Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
57,42535767,Union of Concerned Scientists Inc,CAMBRIDGE,MA,1655942400000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,19.0,,15.789473684210526,0.0,,,,84.21052631578947,,,,,31.57894736842105,68.42105263157895,,,,,,,,,,,,,,,,25.0,4.0,,,,,,88.0,8.0,,,,56.00000000000001,44.0,,,,,,,,,,,,,,,,234.0,8.11965811965812,6.837606837606838,8.11965811965812,,0.8547008547008548,,70.08547008547008,5.982905982905983,,,,65.38461538461539,33.76068376068376,0.8547008547008548,,,,,,,,,,,,,,,337331.8333333333,260891.16666666663,-29.299829366907144,50.0,50.0,113832.69264069264,630877.0,29884690.0,WWW.UCSUSA.ORG,243,48698312.0,0.0,31.25,62.5,100.0,0.0
58,42562646,Mystic Valley Elder Services Inc,Malden,MA,1700611200000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,21.0,,0.0,9.523809523809524,,,,90.47619047619048,,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,1.0,16.0,,4.0,2.0,,,19.0,3.0,,,,,,,100.0,,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,,,,,,,,,324.0,6.172839506172839,10.493827160493826,11.419753086419753,,0.0,,71.29629629629629,0.6172839506172839,,0.0,0.0,,,,,,,,,,,,,,,,,,226049.0,232922.3333333333,2.950912106610648,75.0,25.0,51580.346666666665,345888.0,20267446.0,WWW.MVES.ORG,379,94729966.0,60.0,66.66666666666666,60.0,100.0,
61,42678774,Codman Square Health Center Inc,DORCHESTER,MA,1572889693000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,14.0,7.142857142857142,42.857142857142854,0.0,,0.0,,50.0,,,,,42.857142857142854,57.14285714285714,,,,,,,,,,,,,,,,7.0,14.285714285714285,42.857142857142854,14.285714285714285,,0.0,,28.57142857142857,,,,,57.14285714285714,42.857142857142854,,,,,,,,,,,,,,,,316.0,0.949367088607595,66.45569620253164,4.113924050632911,,0.0,,23.734177215189874,4.746835443037975,,0.0,0.0,84.49367088607595,15.50632911392405,,,,,,,,,,,,,,,,231598.6,231346.5,-0.1089707430196721,54.54545454545454,45.45454545454545,54898.78450363196,355189.0,25219270.0,WWW.CODMAN.ORG,424,56129648.0,40.0,58.333333333333336,50.0,,
63,42698497,Planned Parenthood League of Massachusetts Inc,Boston,MA,1698675249000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,,,,,,,,,21.0,9.523809523809524,23.809523809523807,,,0.0,,57.14285714285714,9.523809523809524,,,,76.19047619047619,14.285714285714285,4.761904761904762,4.761904761904762,,14.285714285714285,80.95238095238095,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,5.622489959839357,6.827309236947792,,,0.4016064257028112,,46.98795180722892,5.220883534136546,,30.923694779116467,4.016064257028113,49.39759036144578,3.2128514056224895,4.016064257028113,42.168674698795186,1.2048192771084338,,,,,,,,,,,,,239932.75,227487.5,-5.470740150557723,33.33333333333333,66.66666666666666,39443.54682779456,411509.0,14470520.0,WWW.PPLM.ORG,337,31439793.0,100.0,64.70588235294117,66.66666666666666,66.66666666666666,
64,42708824,Greater Lawrence Family Health Center Inc,METHUEN,MA,1674604800000000000,Black/African American,Male,,,Person without a disability,,,,,,15.0,,6.666666666666667,33.33333333333333,,,,60.0,,,,,46.666666666666664,46.666666666666664,,,6.666666666666667,,,,,,,,,,,,,7.0,14.285714285714285,14.285714285714285,,,,,71.42857142857143,,,,,57.14285714285714,42.857142857142854,,,,,,,,,,,,,,,,740.0,4.594594594594595,2.027027027027027,59.32432432432433,,0.0,,31.756756756756754,1.4864864864864866,,0.8108108108108109,0.0,84.5945945945946,15.405405405405407,,,,,,,,,,,,,,,,277114.28571428574,274288.8571428572,-1.030092363525004,50.0,50.0,62096.33049946865,400684.0,62292469.0,WWW.GLFHC.ORG,955,81574063.0,60.0,54.54545454545454,50.0,,
65,42730898,Jewish Family Service of Metrowest Inc,FRAMINGHAM,MA,1686787200000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,33.0,3.0303030303030303,6.0606060606060606,12.121212121212121,3.0303030303030303,,,69.6969696969697,,6.0606060606060606,,,42.42424242424242,57.57575757575758,,,,,,,33.0,2.0,29.0,,2.0,,,,,5.0,,,,,,,80.0,20.0,,,,80.0,20.0,,,,,100.0,,,,5.0,,,,5.0,,0.0,70.0,2.857142857142857,2.857142857142857,47.14285714285714,2.857142857142857,,,41.42857142857143,1.4285714285714286,1.4285714285714286,,,88.57142857142857,11.428571428571429,,,,,,,,2.0,48.0,,20.0,2.0,,,68.0,0.0,247316.0,100.0,100.0,0.0,34616.34328358209,247316.0,2566611.0,WWW.JFSMW.ORG,68,5182864.0,,48.27586206896552,25.0,,
67,42775991,Metropolitan Boston Housing Partnership Inc,Roxbury Crossing,MA,1676505600000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,25.0,4.0,12.0,20.0,,,,60.0,4.0,,,,52.0,48.0,,,,,,,,,,,,,,,,10.0,0.0,20.0,10.0,,,,70.0,,,,,60.0,40.0,,,,,,,,,,,,,,,,241.0,7.053941908713693,32.780082987551864,24.896265560165975,,,,29.87551867219917,5.394190871369295,,,,74.27385892116183,25.72614107883817,,,,,,,,,,,,,,,,156356.0,230454.0,32.15305440565145,33.33333333333333,66.66666666666666,62838.28472222222,230454.0,18640592.0,WWW.METROHOUSINGBOSTON.ORG,291,464356613.0,80.0,45.0,66.66666666666666,,
70,43005094,Woodwell Climate Research Center,Falmouth,MA,1676419200000000000,White/Caucasian/European,Male,Not transgender (cisgender),,Person without a disability,,,,,,26.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,,,,69.23076923076923,7.6923076923076925,,,,26.923076923076923,73.07692307692307,,,,,,,,,,,,,,,,8.0,,,,,,,100.0,,,,,50.0,50.0,,,,,100.0,,,,,,,,,,,117.0,5.982905982905983,3.418803418803419,10.256410256410255,,0.8547008547008548,,73.50427350427351,5.128205128205128,,0.8547008547008548,,59.82905982905983,40.17094017094017,,,,,,,,,,,,,,,,216649.0,261310.0,17.09119436684398,77.77777777777779,22.22222222222222,114501.8108108108,460886.0,10735602.0,WOODWELLCLIMATE.ORG,83,47265255.0,0.0,26.08695652173913,25.0,100.0,100.0
71,43007211,Vietnam Veterans Workshop Inc,Boston,MA,1694044800000000000,White/Caucasian/European,Male,,,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,4.761904761904762,19.047619047619047,4.761904761904762,,,,66.66666666666666,4.761904761904762,,,,38.095238095238095,61.904761904761905,,,,,,,,,,,,,,,,95.0,3.1578947368421053,31.57894736842105,6.315789473684211,,,,55.78947368421052,3.1578947368421053,,,,53.68421052631579,46.31578947368421,,,,,,,,,,,,,,,,195619.3333333333,228936.0,14.552829902971425,50.0,50.0,44311.879310344826,285639.0,6413844.0,NECHV.ORG,122,11943137.0,80.0,35.714285714285715,25.0,,
73,43098024,Veterans Inc,Worcester,MA,1659312000000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,4.166666666666666,12.5,,4.166666666666666,,79.16666666666666,0.0,,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,,,,,,,,,3.0,17.0,4.0,,180.0,1.1111111111111112,12.777777777777777,10.0,,1.6666666666666667,,71.11111111111111,2.2222222222222223,,0.5555555555555556,0.5555555555555556,48.333333333333336,51.66666666666667,0.0,0.0,0.0,,,,,,,,,19.0,161.0,0.0,0.0,174779.0,214919.5,18.676993013663253,66.66666666666666,33.33333333333333,50533.32352941176,226477.0,9195283.0,WWW.VETERANSINC.ORG,173,18440204.0,,40.0,0.0,100.0,
74,43172401,The Housing Partnership Network Inc,Boston,MA,1668181446000000000,Black/African American,Female,Not transgender (cisgender),Decline to state,Decline to state,,,,,,19.0,,10.526315789473683,10.526315789473683,,,,78.94736842105263,,,,,42.10526315789473,57.89473684210527,,,,,,,,,,,,,,,,21.0,9.523809523809524,14.285714285714285,4.761904761904762,,,,66.66666666666666,4.761904761904762,,,,47.61904761904761,52.38095238095239,,,,,,,,,,,,,,,,54.0,12.962962962962962,20.37037037037037,5.555555555555555,,,,57.407407407407405,3.7037037037037033,,,,59.25925925925925,40.74074074074074,,,,,,,,,,,,,,,,336371.75,327430.5714285714,-2.7307097600625503,63.63636363636363,36.36363636363637,89006.90196078431,431730.0,8176853.0,HOUSINGPARTNERSHIP.NET,62,12049370.0,40.0,52.94117647058824,28.57142857142857,66.66666666666666,
75,43182053,The B E L L Foundation Inc,WESTWOOD,MA,1698710400000000000,Hispanic/Latino/Latina/Latinx,Female,,,,,,,,,11.0,0.0,9.090909090909092,9.090909090909092,,,,81.81818181818183,,,,,45.45454545454545,54.54545454545454,,,,,,,,,,,,,,,,8.0,,12.5,12.5,,,,75.0,,,,,50.0,50.0,,,,,,,,,,,,,,,,82.0,7.317073170731707,18.29268292682927,7.317073170731707,,,,65.85365853658537,1.2195121951219512,,,,63.41463414634146,36.58536585365854,,,,,,,,,,,,,,,,289983.8,299980.5,3.332449942579605,28.57142857142857,71.42857142857143,36920.25766871166,390972.0,8067882.0,WWW.BELLXCEL.ORG,170,19692109.0,80.0,30.0,75.0,,
76,43252955,Per Scholas Inc,Bronx,NY,1647015158000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,21.0,,19.047619047619047,4.761904761904762,,,,76.19047619047619,,,,,28.57142857142857,71.42857142857143,,,,,,,,,,,,,,,,10.0,,30.0,20.0,,,,40.0,10.0,,,,50.0,50.0,,,,,,,,,,,,,,,,338.0,9.467455621301776,39.349112426035504,14.201183431952662,,,,29.88165680473373,6.804733727810651,,,0.2958579881656805,51.183431952662716,48.81656804733728,,,,,,,,,,,,,,,,217925.0,225687.4,3.4394476607909854,62.5,37.5,47495.96103896104,359849.0,23725346.0,WWW.PERSCHOLAS.ORG,470,45563468.0,60.0,32.0,28.57142857142857,,
77,43391788,Epiphany School Inc,Dorchester Center,MA,1591709326000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,27.0,,14.814814814814813,3.7037037037037033,,,,81.48148148148148,,,,,62.96296296296296,37.03703703703704,,,,,100.0,,,,,,,,27.0,,,4.0,,50.0,,,,,50.0,,,,,75.0,25.0,,,,,100.0,,,1.0,3.0,,,,4.0,,,60.0,1.6666666666666667,51.66666666666667,8.333333333333332,,,,36.666666666666664,1.6666666666666667,,,,70.0,28.333333333333332,1.6666666666666667,,,1.6666666666666667,98.33333333333333,,,,,,,,60.0,,,157756.0,0.0,-1.0,0.0,100.0,43827.17857142857,162605.0,3996995.0,WWW.EPIPHANYSCHOOL.COM,86,7545393.0,66.66666666666666,52.17391304347826,50.0,,
81,43490827,Mainstay Supportive Housing & Home Care,Newton,MA,1701216000000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,10.0,,20.0,,,,,80.0,,,,,60.0,40.0,,,,,,,,,,,,5.0,,,5.0,5.0,,20.0,,,,,80.0,,,,,40.0,40.0,,20.0,,,,,,,,,,,,,,72.0,2.7777777777777777,45.83333333333333,12.5,,0.0,,38.88888888888889,0.0,,,,62.5,37.5,,,,,,,,,,,,,,,,0.0,250000.0,100.0,100.0,0.0,19845.66153846154,250000.0,1539968.0,WWW.MAINSTAYLIVING.ORG,66,2101971.0,,50.0,33.33333333333333,,
83,43512550,Clean Air Task Force Inc,Boston,MA,1687392000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,9.0,,11.11111111111111,,,,,88.88888888888889,,,,,44.44444444444444,55.55555555555556,,,,,,,,,,,,,,,,4.0,25.0,,,,,,75.0,,,,,50.0,50.0,,,,,100.0,,,,4.0,,,,4.0,,,75.0,2.666666666666667,9.333333333333334,2.666666666666667,,,,69.33333333333334,10.666666666666668,1.3333333333333335,4.0,,46.666666666666664,48.0,1.3333333333333335,4.0,,1.3333333333333335,88.0,8.0,,6.0,64.0,5.0,,4.0,68.0,3.0,,249858.7142857143,279367.8333333333,10.56281916766331,46.15384615384615,53.84615384615385,115775.94827586209,351952.0,16855228.0,WWW.CATF.US,129,51134505.0,40.0,62.5,66.66666666666666,60.0,
84,43519203,New Leaders,NEW YORK,NY,1639138409000000000,Black/African American,Male,Decline to state,Decline to state,Decline to state,,,,,,12.0,,16.666666666666664,,,,,83.33333333333334,,,,,33.33333333333333,66.66666666666666,,,,,,,,,,,,,,,,7.0,,42.857142857142854,,,,,57.14285714285714,,,,,57.14285714285714,42.857142857142854,,,,,,,,,,,,,,,,163.0,6.134969325153374,34.96932515337423,9.202453987730062,,,,47.239263803680984,2.4539877300613497,,,,76.68711656441718,23.31288343558282,,,,,,,,,,,,,,,,257898.77777777775,337595.4,23.60714103990227,35.714285714285715,64.28571428571429,125701.44,610652.0,22864282.0,WWW.NEWLEADERS.ORG,164,51082057.0,80.0,20.0,40.0,66.66666666666666,
85,43523528,Center for Effective Philanthropy Inc,Cambridge,MA,1692144000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,10.0,40.0,10.0,10.0,,,,40.0,,,,,50.0,50.0,,,,,100.0,,,1.0,7.0,2.0,,1.0,9.0,,,7.0,14.285714285714285,14.285714285714285,,,,,57.14285714285714,14.285714285714285,,,,71.42857142857143,28.57142857142857,,,,,100.0,,,1.0,6.0,,,1.0,5.0,1.0,,62.0,22.58064516129032,6.451612903225806,6.451612903225806,1.6129032258064515,,,51.61290322580645,8.064516129032258,,3.225806451612903,,72.58064516129032,20.967741935483872,3.225806451612903,3.225806451612903,,,96.7741935483871,2.0,,18.0,44.0,,,6.0,48.0,8.0,,221807.25,341421.75,35.03423551663009,33.33333333333333,66.66666666666666,104153.13559322034,631827.0,9285180.0,WWW.CEP.ORG,71,13719145.0,60.0,40.0,75.0,,
86,43534407,Year Up Inc,Boston,MA,1701346125000000000,,Female,,,,,,,,,20.0,5.0,20.0,15.0,,5.0,,55.00000000000001,,,,,40.0,60.0,,,,,,,,,,,,,,,,11.0,9.090909090909092,18.181818181818183,9.090909090909092,,,,63.63636363636363,,,,,18.181818181818183,18.181818181818183,,,63.63636363636363,,27.27272727272727,,8.0,,4.0,,7.0,,,,,737.0,5.4274084124830395,34.05698778833107,12.347354138398913,,0.27137042062415195,,39.48439620081411,6.7842605156037985,,0.6784260515603799,0.9497964721845319,22.930800542740844,10.719131614654003,0.5427408412483039,0.13568521031207598,65.67164179104478,0.27137042062415195,20.352781546811396,,585.0,25.0,173.0,,539.0,,,,,295858.7,318189.0,7.017935880875828,44.44444444444444,55.55555555555556,89454.23561643835,597836.0,103456487.0,WWW.YEARUP.ORG,1113,179315305.0,80.0,40.0,30.0,66.66666666666666,
87,43694151,826 Valencia,San Francisco,CA,1700956800000000000,Middle Eastern,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,17.0,23.52941176470588,11.76470588235294,29.411764705882355,5.88235294117647,5.88235294117647,0.0,23.52941176470588,0.0,,,,58.82352941176471,41.17647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,13.725490196078432,9.803921568627452,27.450980392156865,1.9607843137254901,1.9607843137254901,1.9607843137254901,27.450980392156865,13.725490196078432,,1.9607843137254901,,,,,,,,,,,,,,,,,,,201079.0,0.0,-1.0,0.0,100.0,49353.43548387097,201079.0,3260992.0,www.826valencia.org,63,5944678.0,,57.14285714285714,40.0,,
89,43766364,Community Health Connection Inc,Tulsa,OK,1654086495000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,9.0,,11.11111111111111,66.66666666666666,,,,22.22222222222222,,,,,66.66666666666666,33.33333333333333,,,,,,,,,,,,,,,,18.0,,5.555555555555555,16.666666666666664,,,,77.77777777777779,,,,,55.55555555555556,44.44444444444444,,,,,,,,,,,,,,,,129.0,,2.3255813953488373,48.837209302325576,,0.7751937984496124,,14.728682170542637,33.33333333333333,,,,87.59689922480621,12.4031007751938,,,,,,,,,,,,,,,,183587.3333333333,200766.0,8.556561702014614,14.285714285714285,85.71428571428571,50492.66176470588,238122.0,8169292.0,,143,13914137.0,66.66666666666666,66.66666666666666,40.0,100.0,
91,50276059,United Way of Rhode Island Inc,PROVIDENCE,RI,1696291200000000000,White/Caucasian/European,Female,,,,,,,,,22.0,4.545454545454546,9.090909090909092,9.090909090909092,,,,77.27272727272727,,,,,,,,,,,,,,,,,,,,,,7.0,,28.57142857142857,,,,,71.42857142857143,,,,,71.42857142857143,28.57142857142857,,,,,,,,,,,,,,,,80.0,3.75,13.750000000000002,26.25,,0.0,,53.75,2.5,,0.0,0.0,86.25,11.25,2.5,0.0,0.0,,,,,,,,,6.0,74.0,,,254937.5,0.0,-1.0,0.0,100.0,69332.61165048544,349320.0,7651134.0,WWW.UNITEDWAYRI.ORG,105,23014896.0,66.66666666666666,28.57142857142857,60.0,,
92,50395601,Rhode Island Community Food Bank Association,Providence,RI,1660089600000000000,White/Caucasian/European,Male,,,,,,,,,24.0,4.166666666666666,8.333333333333332,16.666666666666664,,0.0,,70.83333333333334,0.0,,0.0,0.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0,25.0,,,,,,75.0,,,,,75.0,25.0,,,,,,,,,,,,,,,,58.0,5.172413793103448,5.172413793103448,15.517241379310345,,0.0,,74.13793103448276,0.0,0.0,0.0,0.0,63.793103448275865,36.206896551724135,0.0,0.0,0.0,,,,,,,,,,,,,172889.0,253231.0,31.72676331096904,25.0,75.0,57983.8524590164,253231.0,4308913.0,RIFOODBANK.ORG,65,33664062.0,100.0,48.0,33.33333333333333,,
93,60646592,Community Partners in Action Inc,HARTFORD,CT,1639387007000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,21.0,4.761904761904762,28.57142857142857,9.523809523809524,,0.0,,47.61904761904761,0.0,9.523809523809524,0.0,0.0,47.61904761904761,52.38095238095239,0.0,,0.0,0.0,100.0,0.0,0.0,2.0,19.0,0.0,0.0,,,,,9.0,0.0,11.11111111111111,11.11111111111111,,0.0,,77.77777777777779,,,,,100.0,0.0,,,,,100.0,,,1.0,8.0,,,,,,,144.0,,53.47222222222222,18.055555555555554,,0.0,,22.22222222222222,6.25,,0.0,0.0,53.47222222222222,46.52777777777778,0.0,0.0,0.0,,,,,,,,,,,,,185611.66666666663,0.0,-1.0,0.0,100.0,37645.89453125,212240.0,10194184.0,WWW.CPA-CT.ORG,259,16238720.0,,47.368421052631575,88.88888888888889,,
94,60646593,Mental Health Connecticut Inc,FARMINGTON,CT,1642518660000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),,,,,,,,14.0,,21.428571428571427,7.142857142857142,,,,64.28571428571429,7.142857142857142,,,,50.0,50.0,,,,,,,,,,,,,,,,15.0,6.666666666666667,,13.333333333333334,,,,80.0,,,,,66.66666666666666,33.33333333333333,,,,,,,,,,,,,,,,220.0,1.3636363636363635,32.27272727272727,13.636363636363635,,0.0,,50.0,2.727272727272727,,,,72.72727272727273,27.27272727272727,,,,,,,,,,,,,,,,167949.5,245925.0,31.70702449933923,33.33333333333333,66.66666666666666,37961.99633699634,245925.0,10945449.0,WWW.MHCONN.ORG,276,15095005.0,0.0,60.0,60.0,,
96,60653142,United Community and Family Services Inc,Norwich,CT,1605525008000000000,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,,,,,,15.0,,,,,,,,,,15.0,,,,,100.0,,,,15.0,,,,15.0,,,,15.0,,4.0,,,,,,,,,,100.0,,,,,100.0,,,,4.0,,,,4.0,,,,4.0,,389.0,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,389.0,,236975.0,284513.2,16.70860965326038,55.55555555555556,44.44444444444444,55348.265979381446,345870.0,29214375.0,WWW.UCFS.ORG,494,34563252.0,40.0,70.0,66.66666666666666,0.0,
97,60662111,Goodwill of Western and Northern Connecticut Inc,Bridgeport,CT,1639151326000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,12.0,,8.333333333333332,,,,,91.66666666666666,,,,,50.0,50.0,,,,,100.0,,,,12.0,,,,,,12.0,5.0,,,,,,,100.0,,,,,20.0,80.0,,,,,100.0,,,,,,,,,,5.0,1034.0,2.804642166344294,28.433268858800776,22.05029013539652,,,,44.58413926499033,,,,2.127659574468085,62.28239845261122,37.71760154738878,,,,,,,1034.0,,,,1034.0,,,,1034.0,177603.0,243663.75,27.111439432414542,80.0,20.0,15364.984412470025,315922.0,26781052.0,GWCT.ORG,1673,52522634.0,40.0,62.5,14.285714285714285,,
98,60662134,Girl Scouts of Connecticut Inc,Hartford,CT,1635945753000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,22.0,4.545454545454546,9.090909090909092,9.090909090909092,,0.0,,63.63636363636363,0.0,13.636363636363635,0.0,,95.45454545454545,4.545454545454546,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,72.0,,8.333333333333332,8.333333333333332,,,,79.16666666666666,4.166666666666666,,,0.0,88.88888888888889,11.11111111111111,,,,,,,,,,,,,,,,224690.0,0.0,-1.0,0.0,100.0,25319.64757709251,224690.0,5972250.0,WWW.GSOFCT.ORG,228,13637224.0,100.0,80.0,90.0,,
99,60667605,Connecticut Humane Society,Newington,CT,1665964800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,8.0,,,,,,,100.0,,,,,62.5,37.5,,,,,100.0,,,,8.0,,,1.0,7.0,,,4.0,,,,,,,100.0,,,,,75.0,25.0,,,,,100.0,,,,4.0,,,,4.0,,,77.0,1.2987012987012987,,10.38961038961039,,1.2987012987012987,,85.71428571428571,,,1.2987012987012987,,85.71428571428571,11.688311688311687,2.5974025974025974,,,2.5974025974025974,97.40259740259741,,,10.0,66.0,1.0,,2.0,75.0,,,156518.0,199249.0,21.446029842056923,66.66666666666666,33.33333333333333,58715.87234042553,236522.0,6074308.0,WWW.CTHUMANE.ORG,97,21690019.0,80.0,20.0,57.14285714285714,,
100,60667607,Catholic Charities Inc Archdiocese of Hartford,HARTFORD,CT,1666828800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,23.0,4.3478260869565215,13.043478260869565,4.3478260869565215,,0.0,,78.26086956521739,0.0,,0.0,0.0,34.78260869565217,65.21739130434783,0.0,0.0,0.0,,,,,,,,,,,,,48.0,4.166666666666666,16.666666666666664,43.75,,0.0,,33.33333333333333,2.083333333333333,,0.0,0.0,79.16666666666666,20.833333333333336,0.0,0.0,0.0,,,,,,,,,,,,,342.0,1.7543859649122806,30.409356725146196,43.27485380116959,,0.0,,21.34502923976608,3.216374269005848,,0.0,0.0,83.33333333333334,16.666666666666664,0.0,0.0,0.0,,,,,,,,,,,,,176859.0,194151.0,8.906469706568599,50.0,50.0,38915.625,194151.0,18116535.0,WWW.CCAOH.ORG,458,25891910.0,66.66666666666666,45.0,30.0,,
101,60685118,The Mark Twain Memorial,Hartford,CT,1690502400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,32.0,0.0,18.75,6.25,3.125,,,71.875,,,,,43.75,56.25,,,,,,,,,,,,,,,,7.0,,,,,,,100.0,,,,,57.14285714285714,42.857142857142854,,,,,,,,,,,,,,,,60.0,1.6666666666666667,10.0,1.6666666666666667,,,,86.66666666666667,,,,,63.33333333333333,36.666666666666664,,,,,,,,,,,,,,,,0.0,163415.0,100.0,100.0,0.0,16098.6,163415.0,1451303.0,WWW.MARKTWAINHOUSE.ORG,81,2766310.0,,48.14814814814815,0.0,,
104,60870990,Cornell Scott Hill Health Corporation,New Haven,CT,1640690138000000000,Black/African American,Male,,,,,,,,,12.0,,,,,,,,,,,,41.66666666666667,58.333333333333336,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,661.0,3.177004538577912,31.77004538577912,31.61875945537065,,0.15128593040847202,,32.07261724659607,1.2102874432677762,,,,83.8124054462935,16.187594553706504,,,,,,,,,,,,,,,,328795.1666666667,360503.0,8.79544229405395,50.0,50.0,68011.77573529411,647912.0,59633398.0,WWW.HILLHEALTHCENTER.COM,828,109706117.0,60.0,57.14285714285714,30.0,50.0,
