ein,org_name,web_address,num_employees,total_revenue,total_compensation,highest_salary,avg_employee_comp,pay_gap,percent_male,percent_female,category_gender_percentages
13-1624111,EVIDENT CHANGE,WWW.EVIDENTCHANGE.ORG,134,16908625.0,11410907.0,283195.0,78422.58267716535,-16.299187826359006,42.857142857142854,57.14285714285714,{'IndividualTrusteeOrDirectorInd_percent_female': 57.14285714285714}
13-1624169,THE FLOATING HOSPITAL INC,WWW.THEFLOATINGHOSPITAL.ORG,303,29287827.0,18198035.0,335708.0,56161.82094594595,23.133378955844787,42.857142857142854,57.14285714285714,{'IndividualTrusteeOrDirectorInd_percent_female': 57.14285714285714}
13-1624178,SELFHELP COMMUNITY SERVICES INC,WWW.SELFHELP.NET,2231,96963224.0,70560326.0,1101575.0,30249.17972972973,41.871730001189384,54.54545454545454,45.45454545454545,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'KeyEmployeeInd_percent_female': 80.0, 'OfficerInd_percent_female': 33.33333333333333}"
13-1628180,LENOX HILL NEIGHBORHOOD HOUSE INC,www.lenoxhill.org,190,25360828.0,13948402.0,337586.0,69925.48128342246,21.234848799567953,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
13-1632524,AMERICAN LUNG ASSOCIATION,WWW.LUNG.ORG,647,129392936.0,41926003.0,607879.0,59750.1835443038,15.583685425375995,40.0,60.0,"{'HighestCompensatedEmployeeInd_percent_female': 80.0, 'KeyEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 50.0}"
13-1644147,PLANNED PARENTHOOD FEDERATION OFAMERICA INC,WWW.PLANNEDPARENTHOOD.ORG,757,454574008.0,96320161.0,490104.0,124109.61930294907,13.042463886904477,18.181818181818183,81.81818181818183,{'IndividualTrusteeOrDirectorInd_percent_female': 81.81818181818183}
13-1655255,NAACP LEGAL DEFENSE & EDUC FUND INC,www.naacpldf.org,185,83799759.0,23655204.0,623947.0,118086.6551724138,-22.32885114168541,54.54545454545454,45.45454545454545,{'IndividualTrusteeOrDirectorInd_percent_female': 45.45454545454545}
13-1771421,TRAILBLAZER CAMPS INC,TRAILBLAZERS.ORG,377,3481135.0,1794450.0,152511.0,4366.859042553191,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
13-1825919,CANCER CARE INC,WWW.CANCERCARE.ORG,127,20898719.0,9809790.0,448460.0,63053.100840336134,-1.4782407935074606,25.0,75.0,{'IndividualTrusteeOrDirectorInd_percent_female': 75.0}
13-1832949,PORT CHESTER CARVER CENTER INC,WWW.CARVERCENTER.ORG,90,4157210.0,1825392.0,186037.0,18419.719101123595,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-1860451,Rising Ground Inc,WWW.RISINGGROUND.ORG,1786,129310965.0,85994641.0,344579.0,46946.27677564825,1.3939318486404064,50.0,50.0,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'KeyEmployeeInd_percent_female': 80.0, 'OfficerInd_percent_female': 0.0}"
13-1866796,Parkinson's Foundation Inc,WWW.PARKINSON.ORG,171,50273391.0,16012028.0,478734.0,80054.22929936305,12.282934537302932,42.857142857142854,57.14285714285714,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'KeyEmployeeInd_percent_female': 66.66666666666666, 'OfficerInd_percent_female': 33.33333333333333}"
13-1932384,NATIONAL COUNCIL ON AGING INC,WWW.NCOA.ORG,812,70712462.0,10334857.0,375888.0,9753.608478802993,20.345468707913835,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
13-1941627,VERA INSTITUTE OF JUSTICE INC,WWW.VERA.ORG,417,265119422.0,40373819.0,605132.0,89965.66417910448,14.873955991823765,53.333333333333336,46.666666666666664,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'OfficerInd_percent_female': 40.0}"
13-1991946,ABBOTT HOUSE,WWW.ABBOTTHOUSE.NET,726,52267809.0,37856896.0,256860.0,50624.3286908078,21.12502045297712,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-2574854,LUTHERAN IMMIGRATION & REFUGEE SERVICEINC,WWW.LIRS.ORG,422,207097711.0,29447014.0,524636.0,66038.69007263922,37.67505833230996,44.44444444444444,55.55555555555556,{'IndividualTrusteeOrDirectorInd_percent_female': 55.55555555555556}
13-2578670,SPONSORS FOR EDUCATIONAL OPPORTUNITY INC,WWW.SEO-USA.ORG,514,43724114.0,26090708.0,542756.0,44170.8496993988,25.393551006994482,40.0,60.0,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'KeyEmployeeInd_percent_female': 85.71428571428571, 'OfficerInd_percent_female': 33.33333333333333}"
13-2617681,UNITED WAY OF NEW YORK CITY,WWW.UNITEDWAYNYC.ORG,98,63579225.0,10371868.0,476131.0,95004.27777777778,-55.65606604591887,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-2637308,THE MENTAL HEALTH ASSOCIATION OF NEW YORKCITY INC,www.vibrant.org,687,124923153.0,46052829.0,414726.0,64851.66126656848,-3.200083872756907,25.0,75.0,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'OfficerInd_percent_female': 100.0}"
13-2654926,NATURAL RESOURCES DEFENSE COUNCIL INC,WWW.NRDC.ORG,848,186185838.0,113685736.0,705195.0,129593.72771084338,10.39479258295564,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
13-2707665,PHIPPS NEIGHBORHOODS INC,WWW.PHIPPSNY.ORG,392,18079167.0,11539904.0,175930.0,29007.22279792746,-100.0,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
13-2758558,NATIONAL EMPLOYMENT LAW PROJECT,WWW.NELP.ORG,58,28468776.0,6816115.0,265041.0,104944.60784313726,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-2875808,HUMAN RIGHTS WATCH INC,WWW.HRW.ORG,378,93499541.0,59342588.0,689405.0,149341.70491803277,4.248480150700551,75.0,25.0,"{'HighestCompensatedEmployeeInd_percent_female': 20.0, 'KeyEmployeeInd_percent_female': 25.0, 'OfficerInd_percent_female': 33.33333333333333}"
13-2890727,Guttmacher Institute Inc,WWW.GUTTMACHER.ORG,133,32979466.0,17288445.0,419451.0,110884.26666666666,11.606493126702047,7.6923076923076925,92.3076923076923,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'KeyEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 100.0}"
13-2926426,GRAHAM WINDHAM,WWW.GRAHAM-WINDHAM.ORG,793,57885476.0,31746938.0,502891.0,37449.47448979592,23.42829503821733,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
13-2933654,RONALD MCDONALD HOUSE OF NEW YORK INC,WWW.RMH-NEWYORK.ORG,78,15799453.0,7215524.0,649395.0,63570.05882352941,-33.46257025441703,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-2933675,URBAN PATHWAYS INC,WWW.URBANPATHWAYS.ORG,457,40277389.0,18200194.0,286222.0,37616.9866962306,22.746643127292035,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-3030229,LOCAL INITIATIVES SUPPORT CORPORATION,WWW.LISC.ORG,764,344179991.0,88298712.0,463148.0,105700.32443820225,-14.197419557346638,40.38461538461539,59.61538461538461,"{'IndividualTrusteeOrDirectorInd_percent_female': 58.620689655172406, 'OfficerInd_percent_female': 60.86956521739131}"
13-3039601,ALZHEIMER'S DISEASE & RELATED DISORDERSASSOCIATION INC,WWW.ALZ.ORG,2276,502038578.0,199012012.0,1445816.0,84643.14077669903,26.549213824974604,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
13-3127972,NEW YORK COMMON PANTRY,WWW.NYCOMMONPANTRY.ORG,114,19115372.0,5722650.0,323301.0,46760.19642857143,49.827869384876635,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-3148295,All Stars Project Inc,www.allstars.org,69,11310796.0,6279107.0,345329.0,80415.3125,12.593496160900738,20.0,80.0,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 66.66666666666666}"
13-3170676,CITY HARVEST INC,WWW.CITYHARVEST.ORG,313,222850188.0,22673036.0,547631.0,64355.64686468647,7.9514347528310605,30.0,70.0,{'IndividualTrusteeOrDirectorInd_percent_female': 70.0}
13-3191113,NEO Philanthropy Inc,WWW.NEOPHILANTHROPY.ORG,318,144358199.0,24052599.0,346597.0,69551.61237785016,-0.8933014813279788,18.181818181818183,81.81818181818183,"{'HighestCompensatedEmployeeInd_percent_female': 80.0, 'KeyEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 66.66666666666666}"
13-3217805,LESBIAN AND GAY COMMUNITYSERVICES CENTER INC,WWW.GAYCENTER.ORG,176,15100688.0,10361426.0,333266.0,51607.023668639056,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
13-3268539,THE HOPE PROGRAM INC,WWW.THEHOPEPROGRAM.ORG,263,8282136.0,5861194.0,235184.0,20391.496153846154,-25.457773205447488,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
13-3327220,ACTION AGAINST HUNGER - USA,WWW.ACTIONAGAINSTHUNGER.ORG,85,117737270.0,34819750.0,319251.0,427495.141025641,21.278172923147896,42.857142857142854,57.14285714285714,{'IndividualTrusteeOrDirectorInd_percent_female': 57.14285714285714}
13-3391210,COVENANT HOUSE CALIFORNIA INC,WWW.COVENANTHOUSECALIFORNIA.ORG,414,20289363.0,11982393.0,320248.0,27108.557457212715,53.62653268464208,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
13-3408731,NETWORK FOR TEACHING ENTREPRENEURSHIP,WWW.NFTE.COM,79,13733111.0,7117558.0,636192.0,73392.77777777778,24.447756330278573,57.14285714285714,42.857142857142854,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'IndividualTrusteeOrDirectorInd_percent_female': 0.0, 'OfficerInd_percent_female': 100.0}"
13-3412540,THE DOE FUND INC,WWW.DOE.ORG,709,78427074.0,39571500.0,481312.0,52726.254649499286,-2.847925866847083,60.0,40.0,{'IndividualTrusteeOrDirectorInd_percent_female': 40.0}
13-3425071,PART OF THE SOLUTION INC,www.potsbronx.org,52,7306054.0,2961443.0,181891.0,52375.02,-100.0,0.0,100.0,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 100.0}"
13-3433452,MEDECINS SANS FRONTIERES USA INC,WWW.DOCTORSWITHOUTBORDERS.ORG,568,688743776.0,36589960.0,261883.0,61846.314847942755,3.8918817157586862,33.33333333333333,66.66666666666666,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'KeyEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 50.0}"
13-3461695,HARLEM UNITED COMMUNITY AIDS CENTER INC,WWW.HARLEMUNITED.ORG,243,29846599.0,12412099.0,276300.0,47576.09322033898,9.596215816368463,57.14285714285714,42.857142857142854,"{'IndividualTrusteeOrDirectorInd_percent_female': 50.0, 'KeyEmployeeInd_percent_female': 0.0}"
13-3471350,HUNGER FREE AMERICA INC,WWW.HUNGERFREEAMERICA.ORG,115,3773733.0,3237722.0,154530.0,27045.543859649122,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
13-3480246,NAF,WWW.NAF.ORG,84,18819868.0,12829253.0,597364.0,121720.01515151515,-53.52365234022914,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-3505428,NEW YORK LEGAL ASSISTANCE GROUP INC,WWW.NYLAG.ORG,423,45761308.0,35835053.0,264236.0,82075.30676328503,0.6873084115753147,11.11111111111111,88.88888888888889,{'IndividualTrusteeOrDirectorInd_percent_female': 88.88888888888889}
13-3537710,COVENANT HOUSE NEW JERSEY INC,WWW.COVENANTHOUSENJ.ORG,185,16016349.0,9692562.0,345807.0,48519.24861878453,26.613046036433847,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-3538961,NEW VISIONS FOR PUBLIC SCHOOLS INC,WWW.NEWVISIONS.ORG,192,30621048.0,22919189.0,577964.0,110179.59668508287,13.034180799518143,72.72727272727273,27.27272727272727,{'IndividualTrusteeOrDirectorInd_percent_female': 27.27272727272727}
13-3540337,VIOLENCE INTERVENTION PROGRAM,WWW.VIPMUJERES.ORG,70,6784767.0,4827026.0,181149.0,65659.66176470589,-0.07126284388465363,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-3562071,AIDS SERVICE CENTER OF LOWERMANHATTAN INC,WWW.ALLIANCE.NYC,332,40015161.0,14017194.0,375353.0,39415.785932721716,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-3573852,HISPANIC FEDERATION INC,HTTPS://HISPANICFEDERATION.ORG,284,37032621.0,7472117.0,339552.0,22348.61510791367,-19.085313288054206,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
13-3600232,CORPORATION FOR SUPPORTIVE HOUSING,WWW.CSH.ORG,165,44983722.0,18794109.0,416120.0,105956.17948717948,-24.895297994283247,11.11111111111111,88.88888888888889,{'IndividualTrusteeOrDirectorInd_percent_female': 88.88888888888889}
13-3613210,EDUCATION THROUGH MUSIC INC,WWW.ETMONLINE.ORG,107,7280519.0,2550617.0,188125.0,20991.990476190476,-18.816039612714974,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-3615533,ROCKEFELLER PHILANTHROPY ADVISORS INC,WWW.ROCKPA.ORG,500,681676124.0,85071795.0,777523.0,162465.51229508198,-8.986054242777461,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
13-3623815,Gina Gibney Dance Inc,gibneydance.org,110,12870414.0,4264970.0,344586.0,35966.8256880734,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-3669731,The Center for Reproductive Rights Inc,www.reproductiverights.org,186,63268204.0,28191091.0,550556.0,140559.7456647399,-3.446101995961525,30.76923076923077,69.23076923076923,"{'HighestCompensatedEmployeeInd_percent_female': 80.0, 'IndividualTrusteeOrDirectorInd_percent_female': 100.0, 'KeyEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 100.0}"
13-3687891,CENTER FOR URBAN COMMUNITY SERVICES,WWW.CUCS.ORG,694,77508569.0,35926902.0,357507.0,49611.09635036496,22.80937553062916,55.55555555555556,44.44444444444444,{'IndividualTrusteeOrDirectorInd_percent_female': 44.44444444444444}
13-3723207,FRESH YOUTH INITIATIVES INC,WWW.FRESHYOUTH.ORG,88,3526164.0,2408989.0,171257.0,25721.05747126437,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-3753011,STORYCORPS INC,WWW.STORYCORPS.ORG,135,12121023.0,7892273.0,276633.0,51098.1875,16.482495740646268,57.14285714285714,42.857142857142854,{'IndividualTrusteeOrDirectorInd_percent_female': 42.857142857142854}
13-3770472,TEACHING MATTERS INC,WWW.TEACHINGMATTERS.ORG,85,7951148.0,7473508.0,312669.0,80747.5375,-28.51062764680342,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
13-3788986,ANIMAL CARE AND CONTROL OF NEW YORK CITYINC,WWW.NYCACC.ORG,376,22315917.0,14782365.0,244238.0,38115.87399463807,23.872134071115344,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
13-3840394,THE POSSE FOUNDATION INC,WWW.POSSEFOUNDATION.ORG,240,33725316.0,13663250.0,545963.0,50414.124463519314,-30.556565172616974,57.14285714285714,42.857142857142854,{'IndividualTrusteeOrDirectorInd_percent_female': 42.857142857142854}
13-3843322,CENTER FOR EMPLOYMENT OPPORTUNITIES INC,WWW.CEOWORKS.ORG,6082,87797672.0,62078053.0,409535.0,9819.28870223979,15.57135841853218,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
13-3850158,TNTP INC,TNTP.ORG,1045,144637728.0,86872615.0,401737.0,80793.75484496124,8.11622664850107,30.76923076923077,69.23076923076923,"{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666, 'OfficerInd_percent_female': 100.0}"
13-3857387,THE BROTHERHOOD SISTER SOL INC,WWW.BROTHERHOOD-SISTERSOL.ORG,41,15189546.0,4729196.0,274463.0,101478.74285714286,24.173796932375215,66.66666666666666,33.33333333333333,"{'HighestCompensatedEmployeeInd_percent_female': 66.66666666666666, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
13-3962840,Alpha USA,www.alphausa.org,63,10198645.0,4640163.0,182121.0,70588.59016393442,-19.70776531832941,50.0,50.0,"{'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 100.0}"
13-4193728,THE INTERNATIONAL LEGAL FOUNDATION LTD,WWW.THEILF.ORG,13,3853200.0,2565196.0,187585.0,198134.25,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-4205042,FAMILY RESOURCE NETWORK INC,WWW.FAMILYRESOURCENETWORK.ORG,143,5901883.0,2913928.0,161736.0,19381.6338028169,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-4234305,NATIONAL INTERSCHOLASTICCYCLING ASSOCIATION,WWW.NATIONALMTB.ORG,98,8854636.0,3949422.0,159287.0,39073.55670103093,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
13-5562202,COMMUNITY SERVICE SOCIETY OF NEW YORK,WWW.CSSNY.ORG,159,32750647.0,17528961.0,792451.0,95526.87755102041,37.6635849205147,41.66666666666667,58.333333333333336,{'IndividualTrusteeOrDirectorInd_percent_female': 58.333333333333336}
13-5563010,SEAMEN'S SOCIETY FOR CHILDREN AND FAMILIES,WWW.Seamenssociety.org,261,21626042.0,12313772.0,249024.0,44838.992217898834,11.895503596238893,75.0,25.0,"{'HighestCompensatedEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 0.0}"
13-5563028,THE OSBORNE ASSOCIATION INC,WWW.OSBORNENY.ORG,549,36007350.0,22539749.0,283528.0,38117.08348794063,-1.6252209198391094,20.0,80.0,{'IndividualTrusteeOrDirectorInd_percent_female': 80.0}
13-5596792,Madison Square Boys & Girls Club Inc,WWW.MADISONSQUARE.ORG,228,12920165.0,6550497.0,438083.0,23145.43946188341,55.38580591409349,60.0,40.0,"{'FormerOfcrDirectorTrusteeInd_percent_female': 100.0, 'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 0.0}"
13-5598710,GOOD SHEPHERD SERVICES,WWW.GOODSHEPHERDS.ORG,1680,110384446.0,66615487.0,371078.0,38788.860131500296,12.452606547297144,28.57142857142857,71.42857142857143,{'IndividualTrusteeOrDirectorInd_percent_female': 71.42857142857143}
13-5600422,RAMAPO FOR CHILDREN INC,RAMAPOFORCHILDREN.ORG,405,11051283.0,7181522.0,219453.0,16861.330024813895,23.92311793413624,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
13-5604788,Silver Bay Association for ChristianConferences and Training,www.silverbay.org,267,10373708.0,4481786.0,186533.0,16000.954716981132,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
13-5661935,NATIONAL MULTIPLE SCLEROSIS SOCIETY,WWW.NATIONALMSSOCIETY.ORG,833,171945464.0,78967223.0,507344.0,91316.14634146342,2.273004903074452,30.76923076923077,69.23076923076923,{'IndividualTrusteeOrDirectorInd_percent_female': 69.23076923076923}
13-5671639,KENNEDY CHILD STUDY CENTER,WWW.KENCHILD.ORG,258,21347864.0,13502628.0,288369.0,49817.19291338583,-5.909952637724516,25.0,75.0,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 50.0}"
13-6167177,PUERTO RICAN FAMILY INSTITUTE INC,WWW.PRFI.ORG,757,43970504.0,26204449.0,215192.0,34052.26392572944,14.271517724291204,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
13-6193105,CROHN'S & COLITIS FOUNDATION INC,WWW.CROHNSCOLITISFOUNDATION.ORG,376,78027022.0,32709531.0,678016.0,79675.79889807162,19.37769667082967,53.84615384615385,46.15384615384615,{'IndividualTrusteeOrDirectorInd_percent_female': 46.15384615384615}
14-1260763,ASSOCIATION OF THE GRADUATES OF THEUNITED STATES MILITARY ACADEMY,WWW.WESTPOINTAOG.ORG,164,129264808.0,11580237.0,417431.0,61051.56493506493,-4.3326809465410525,70.0,30.0,{'IndividualTrusteeOrDirectorInd_percent_female': 30.0}
14-1397918,ASTOR SERVICES FOR CHILDREN & FAMILIES,WWW.ASTORSERVICES.ORG,963,57639307.0,46031849.0,408712.0,45684.59476439791,12.072994549730861,25.0,75.0,{'IndividualTrusteeOrDirectorInd_percent_female': 75.0}
14-1568025,GREEN CHIMNEYS CHILDREN'S SERVICE,WWW.GREENCHIMNEYS.ORG,374,27252785.0,22072121.0,262256.0,55446.67123287671,-12.516343051794268,55.55555555555556,44.44444444444444,{'IndividualTrusteeOrDirectorInd_percent_female': 44.44444444444444}
14-1719016,THE CRENULATED COMPANY LTD,WWW.SETTLEMENTHOUSINGFUND.ORG,285,10442755.0,6447287.0,0.0,22781.932862190813,-1.0,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
16-0743045,HOUGHTON UNIVERSITY,WWW.HOUGHTON.EDU,943,37909785.0,14677876.0,165896.0,15405.498938428875,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
16-0743231,YOUNG MEN'S CHRISTIAN ASSOCIATIONBUFFALO NIAGARA,WWW.YMCABUFFALONIAGARA.ORG,1123,28806212.0,13230463.0,262600.0,11233.20982142857,21.51332988764334,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
16-0743930,VIA VISUALLY IMPAIRED ADVANCEMENT,HTTP://WWW.VIAWNY.ORG/,179,14987718.0,4881333.0,247079.0,26035.134831460673,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
16-1004090,BESTSELF BEHAVIORAL HEALTH INC,WWW.BESTSELFWNY.ORG,1419,78008732.0,60291711.0,376328.0,40856.8665720369,6.957975994548837,30.0,70.0,{'IndividualTrusteeOrDirectorInd_percent_female': 70.0}
16-1004825,CHILD AND FAMILY SERVICES OF ERIE COUNTY,WWW.CFSBNY.ORG,588,28079728.0,20668653.0,397065.0,32094.27115716753,34.47469532355831,22.22222222222222,77.77777777777779,{'IndividualTrusteeOrDirectorInd_percent_female': 77.77777777777779}
16-1395992,CENTER FOR COMMUNITY ALTERNATIVES INC,HTTP://WWW.COMMUNITYALTERNATIVES.ORG/,155,12987614.0,7821590.0,311122.0,48769.27272727273,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
16-1541024,RISE AGAINST HUNGER INC,WWW.RISEAGAINSTHUNGER.ORG,166,47200303.0,7121241.0,279054.0,39179.6975308642,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
20-0234163,NURSE-FAMILY PARTNERSHIP,WWW.NURSEFAMILYPARTNERSHIP.ORG,203,80252841.0,19805166.0,332647.0,90778.953125,15.545416089990265,27.27272727272727,72.72727272727273,{'IndividualTrusteeOrDirectorInd_percent_female': 72.72727272727273}
20-0243438,THOMAS EDISON & HENRY FORD WINTERESTATES INC,WWW.EDISONFORDWINTERESTATES.ORG,97,6284450.0,3112475.0,153993.0,30817.520833333332,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
