ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
42105887,162489.0,0.0,-1.0,0.0,100.0,9537.447368421052,162489.0,2699450.0,WWW.HRYMCA.ORG,267,3945995.0,HAMPSHIRE REGIONAL YOUNG MEN'S CHRISTIANASSOCIATION,,46.15384615384615,83.33333333333334,,,other
113122295,186692.0,0.0,-1.0,0.0,100.0,35324.69696969697,186692.0,2518122.0,WWW.DIASPORACS.ORG,67,3946072.0,DIASPORA COMMUNITY SERVICES INC,,50.0,50.0,,,other
42441728,0.0,159822.0,100.0,100.0,0.0,26384.573770491803,159822.0,1769281.0,WWW.OPPSFORINCLUSION.ORG,62,4012452.0,OPPORTUNITIES FOR INCLUSION INC,,25.0,60.0,,,other
113358541,189906.0,0.0,-1.0,0.0,100.0,34528.80357142857,189906.0,2123519.0,WWW.NYCTCM.EDU,57,4024503.0,NEW YORK COLLEGE OF TRADITIONAL CHINESEMEDICINE,,37.5,40.0,,,college
111646301,0.0,189594.0,100.0,100.0,0.0,45060.64705882353,189594.0,2487687.0,www.vincentsmithschool.org,52,4061995.0,THE VINCENT SMITH SCHOOL,,50.0,66.66666666666666,,,other
112164434,160291.0,0.0,-1.0,0.0,100.0,23254.272727272728,160291.0,2206667.0,HTTP://WWW.GSSC.US/,89,4064628.0,GIRL SCOUTS OF SUFFOLK COUNTY INC,,84.61538461538461,100.0,,,other
112847419,191860.0,0.0,-1.0,0.0,100.0,21174.957627118645,191860.0,2690505.0,www.LIAFS.org,119,4104085.0,Long Island Adolescent and Family Services Inc,,57.14285714285714,0.0,100.0,,other
43293959,197950.0,0.0,-1.0,0.0,100.0,17920.384615384617,197950.0,2993530.0,WWW.YMCAMV.ORG,157,4116431.0,YMCA of Martha's Vineyard Inc,,30.76923076923077,28.57142857142857,,,other
112035670,0.0,174000.0,100.0,100.0,0.0,31058.28695652174,174000.0,3745703.0,,116,4132414.0,HEBREW INSTITUTE FOR THE DEAFAND EXCEPTIONAL CHILDREN,,,33.33333333333333,,,hospital
41589785,219745.5,394958.25,44.36234715947825,66.66666666666666,33.33333333333333,29330.066666666666,592184.0,2852591.0,WWW.MASSBAR.ORG,66,4133161.0,MASSACHUSETTS BAR ASSOCIATION,40.0,46.15384615384615,28.57142857142857,,,other
46110167,0.0,205054.0,100.0,100.0,0.0,25449.194029850747,205054.0,1910150.0,,68,4143075.0,IRON WORKERS LOCAL 7 JOINTAPPRENTICE COMMITTEE,,25.0,0.0,,,other
20222115,213599.0,0.0,-1.0,0.0,100.0,9545.715328467151,213599.0,1521362.0,WWW.NHSCOUTING.ORG,138,4153389.0,DANIEL WEBSTER COUNCIL INC BOY SCOUTS330 DANIEL WEBSTER COUNCIL INC,0.0,15.0,18.75,,,other
61557313,201859.66666666663,0.0,-1.0,0.0,100.0,,0.0,1755896.0,HEBREWSENIORCARE.ORG,67,4171817.0,HEBREW LIFE CHOICES INC,100.0,22.22222222222222,66.66666666666666,,,other
30475508,202354.0,0.0,-1.0,0.0,100.0,,0.0,2605386.0,WWW.JFSRI.ORG,100,4193386.0,TAMARISK INC,,60.0,85.71428571428571,,,other
112525327,0.0,188056.0,100.0,100.0,0.0,17833.141414141413,188056.0,1953537.0,WWW.CDLH.ORG,100,4205869.0,CIRCULO DE LA HISPANIDAD INC,,100.0,0.0,,,hospital
41278322,0.0,221337.0,100.0,100.0,0.0,14586.67816091954,242502.0,1711715.0,EDGARTOWNYC.ORG,89,4212332.0,EDGARTOWN YACHT CLUB,33.33333333333333,50.0,20.0,,,other
42103837,0.0,176681.0,100.0,100.0,0.0,10244.631578947368,176681.0,2707105.0,www.crossroadsma.org,248,4251187.0,CROSSROADS FOR KIDS INC,50.0,40.74074074074074,33.33333333333333,,,other
61501849,203101.0,388984.0,47.786798428727145,66.66666666666666,33.33333333333333,,0.0,3857096.0,,58,4262681.0,CARELINK CORPORATION,,100.0,50.0,,,other
42755270,202605.0,282276.3333333333,28.224588435209466,75.0,25.0,59355.04838709677,297364.0,4729447.0,www.ebcdc.com,66,4262747.0,EBCDC INC,100.0,40.0,42.85714285714285,,,other
42104353,171788.0,0.0,-1.0,0.0,100.0,12922.420212765956,171788.0,2601203.0,WORCESTERJCC.ORG,189,4265999.0,WORCESTER JEWISH COMMUNITY CENTER INC,50.0,47.368421052631575,75.0,,,other
119904502,191118.0,237475.0,19.52079166228024,50.0,50.0,,0.0,3516788.0,WWW.NORMANHOWARD.ORG,84,4300796.0,THE NORMAN HOWARD SCHOOL,100.0,63.63636363636363,40.0,,,other
41066960,0.0,215153.0,100.0,100.0,0.0,24105.916666666668,239949.0,1587390.0,WWW.BASSROCKSGOLFCLUB.ORG,50,4306925.0,BASS ROCKS GOLF CLUB,,25.0,0.0,0.0,,other
42103560,527355.0,185373.5,-184.4824098374363,50.0,50.0,21203.615384615383,162691.0,2092220.0,WWW.CWSNEWENGLAND.ORG,95,4309115.0,COMMUNITY WORKSHOPS INC,,33.33333333333333,42.85714285714285,,,other
60860014,199507.0,0.0,-1.0,0.0,100.0,9242.04255319149,199507.0,1937011.0,WWW.CAMPHAZENYMCA.ORG,189,4324429.0,CAMP HAZEN YOUNG MEN'S CHRISTIANASSOCIATION INC,100.0,50.0,25.0,,,other
50281572,0.0,216172.0,100.0,100.0,0.0,18948.345679012345,216172.0,1750988.0,WWW.BGCNEWPORT.ORG,82,4354142.0,Boys and Girls Clubs of NewportCounty Inc,,47.61904761904761,40.0,,,other
60804807,150177.0,0.0,-1.0,0.0,100.0,39355.29310344828,150177.0,2432784.0,www.msgh.org,59,4366667.0,Montessori School of Greater Hartford Inc,,61.53846153846154,80.0,,,other
61357699,0.0,151619.0,100.0,100.0,0.0,24904.360824742267,151619.0,2567342.0,WWW.RYASAP.ORG,98,4392956.0,REGIONAL YOUTH ADULT SOCIAL ACTIONPARTNERSHIP INC,,50.0,50.0,,,other
42741645,0.0,206841.0,100.0,100.0,0.0,17534.74358974359,206841.0,1574551.0,DISCOVERYACTON.ORG,79,4406909.0,DISCOVERY MUSEUM INC,,43.75,20.0,,,other
50221400,0.0,255117.0,100.0,100.0,0.0,9963.598360655738,255117.0,1470676.0,WWW.SPOUTINGROCKBEACH.COM,123,4412581.0,SPOUTING ROCK BEACH ASSOCIATION,50.0,50.0,0.0,0.0,,other
42104740,161484.0,258352.0,37.49458103672509,50.0,50.0,29170.72131147541,258352.0,2199250.0,WWW.NBP.ORG,63,4414152.0,NATIONAL BRAILLE PRESS INC,0.0,66.66666666666666,50.0,,,other
43460139,180000.0,0.0,-1.0,0.0,100.0,32455.315315315314,180000.0,3782540.0,WWW.THE CALEBFOUNDATION.ORG,112,4435338.0,THE CALEB GROUP INC,75.0,33.33333333333333,,,,other
66026012,0.0,195207.0,100.0,100.0,0.0,40326.58490566038,238416.0,2527723.0,www.chs.org,55,4448224.0,THE CONNECTICUT HISTORICAL SOCIETY,,35.294117647058826,30.0,,,other
112396685,0.0,276047.0,100.0,100.0,0.0,29750.109090909093,276047.0,1912303.0,WWW.CIRCLEACADEMYNSS.ORG,56,4501945.0,CIRCLE ACADEMY,,80.0,0.0,,,college
42104310,165970.0,551928.3333333334,69.92906687764415,75.0,25.0,43370.756097560974,165970.0,3722372.0,www.holyokevna.org,86,4516453.0,Holyoke Visiting Nurse Association Inc,100.0,25.0,40.0,,,other
20150530,194966.0,211462.625,7.801201276112031,88.88888888888889,11.11111111111111,19629.59523809524,337204.0,2711110.0,WWW.TEAMSTERS633.COM,51,4516980.0,INTERNATIONAL BROTHERHOOD OF TEAMSTERS633 TCWH LOCAL,100.0,50.0,0.0,0.0,0.0,other
66012653,163523.0,0.0,-1.0,0.0,100.0,35080.234375,163523.0,2408658.0,WWW.INDEPENDENTDAYSCHOOL.ORG,65,4530813.0,THE INDEPENDENT DAY SCHOOL INC,100.0,54.54545454545454,66.66666666666666,,,other
50300724,168037.0,0.0,-1.0,0.0,100.0,27325.63492063492,168037.0,1889552.0,WWW.GSSNE.ORG,64,4546842.0,GIRL SCOUTS OF SOUTHEASTERN NEW ENGLAND,,73.33333333333333,80.0,,,other
60646899,161902.0,0.0,-1.0,0.0,100.0,35749.90804597701,161902.0,3272144.0,www.farmingtonvalleyvna.org,88,4551022.0,VNA Valley Care Inc,,42.85714285714285,60.0,,,hospital
43517254,158621.0,0.0,-1.0,0.0,100.0,11218.70588235294,158621.0,1112211.0,BAWIB.ORG,86,4577121.0,BROCKTON AREA WORKFORCE INVESTMENTBOARD INC,,38.46153846153847,66.66666666666666,,,other
110678790,250748.5,153478.0,-63.37748732717393,33.33333333333333,66.66666666666666,20204.945945945947,335449.0,2150141.0,WWW.DEVONYC.COM,77,4608398.0,THE DEVON YACHT CLUB INC,50.0,38.88888888888889,20.0,100.0,,other
42457984,184615.5,0.0,-1.0,0.0,100.0,36120.66666666666,186646.0,2861557.0,WWW.CRISPUS-ATTUCKS.ORG,71,4616317.0,THE CRISPUS ATTUCKS CHILDREN'SCENTER INC,,70.0,,,,other
42867965,174444.0,0.0,-1.0,0.0,100.0,45902.40298507463,174444.0,3249905.0,WWW.HOPELOWELL.ORG,68,4617811.0,HOUSE OF HOPE INC,,58.333333333333336,66.66666666666666,,,other
42464259,0.0,166400.0,100.0,100.0,0.0,20356.79381443299,166400.0,2141009.0,WWW.BGCWESTFIELD.ORG,98,4625588.0,BOYS & GIRLS CLUB OF GREATERWESTFIELD INC,,34.78260869565217,20.0,0.0,,other
42564426,152023.0,0.0,-1.0,0.0,100.0,36456.98888888889,153319.0,3585175.0,WWW.CENTERLW.ORG,92,4638677.0,CENTER FOR LIVING & WORKING INC,,0.0,100.0,,,other
41209030,0.0,173440.0,100.0,100.0,0.0,12408.5989010989,173440.0,2431805.0,WWW.CORINTHIANYC.ORG,183,4657900.0,CORINTHIAN YACHT CLUB,100.0,33.33333333333333,20.0,0.0,,other
42716665,184213.0,0.0,-1.0,0.0,100.0,48911.07142857143,184213.0,2923233.0,WWW.INDEPENDENCEHOUSE.ORG,57,4660983.0,INDEPENDENCE HOUSE INC,,66.66666666666666,83.33333333333334,,,other
20226033,162580.0,0.0,-1.0,0.0,100.0,25276.41176470588,162580.0,2311075.0,HTTPS://WWW.MBGCNH.ORG/,86,4680452.0,BOYS & GIRLS CLUB OF MANCHESTER,,23.52941176470588,40.0,,,other
113028408,0.0,225036.0,100.0,100.0,0.0,28565.70408163265,225036.0,3024475.0,www.lawrencewoodmere.org,99,4694541.0,Lawrence Woodmere Academy,,16.666666666666664,,,,college
42437973,0.0,155341.0,100.0,100.0,0.0,19510.03614457832,155341.0,1774674.0,WWW.CMCB.ORG,84,4709168.0,COMMUNITY MUSIC CENTER OF BOSTONINC,,66.66666666666666,25.0,,,other
113706587,192588.5,263925.0,27.02908023112627,33.33333333333333,66.66666666666666,28388.86206896552,263925.0,3118933.0,www.jcpdowntown.org,90,4718844.0,Jewish Community Project ofLower Manhattan,,66.66666666666666,25.0,,,other
113558761,0.0,216469.0,100.0,100.0,0.0,43152.2641509434,216469.0,2503539.0,WWW.CRADLEOFAVIATION.ORG,54,4719016.0,MUSEUMS AT MITCHEL,,27.27272727272727,50.0,0.0,,other
113119786,155409.0,468852.0,66.85329272350337,66.66666666666666,33.33333333333333,,0.0,3524307.0,WWW.MILLNECK.ORG,117,4726123.0,MILL NECK SERVICES INC,,0.0,40.0,,50.0,other
10533796,181651.0,0.0,-1.0,0.0,100.0,55208.59322033898,181651.0,3438958.0,www.collaborativeschool.org,60,4730480.0,Maine Special EducationMental,,90.9090909090909,50.0,,,other
42232418,200472.0,0.0,-1.0,0.0,100.0,40378.41666666666,200472.0,3107718.0,WWW.FAMILYACCESS.ORG,73,4749934.0,NEWTON COMMUNITY SERVICE CENTERS INC,,62.5,75.0,,,other
41554090,0.0,236899.0,100.0,100.0,0.0,18669.133928571428,236899.0,2327842.0,WWW.LONGMEADOWCC.NET,113,4759678.0,LONGMEADOW COUNTRY CLUB,0.0,28.57142857142857,40.0,,,other
60770819,181006.0,0.0,-1.0,0.0,100.0,39817.289855072464,181006.0,2928399.0,WWW.KUHNGROUP.ORG,70,4771227.0,KUHN EMPLOYMENT OPPORTUNITIES INC,,42.85714285714285,62.5,,,other
30117775,0.0,174326.25,100.0,100.0,0.0,18901.79611650485,192195.0,2644190.0,WWW.DORSETFIELDCLUB.COM,107,4772462.0,DORSET FIELD CLUB INC,0.0,42.85714285714285,50.0,0.0,,other
43735532,106739.25,110923.0,3.771760590680021,33.33333333333333,66.66666666666666,69937.10869565218,162275.0,3865910.0,WWW.NEWMARKEDUCATION.COM,52,4775907.0,NEWMARK HIGH SCHOOL INC,,,80.0,,,college
30228965,161085.0,158941.0,-1.348928218647171,50.0,50.0,4643.284046692607,161085.0,1513350.0,www.farmandwilderness.org,259,4786923.0,FARM & WILDERNESS FOUNDATION INC,,53.84615384615385,42.85714285714285,,,other
20222228,190379.0,912724.0,79.14166823705743,50.0,50.0,,0.0,3332655.0,WWW.STPETERSHOME.COM,97,4788681.0,St Peter's Home,,75.0,100.0,,,hospital
60848949,243543.0,169863.0,-43.37613253033327,50.0,50.0,,0.0,3368017.0,WWW.YOUTHCONTINUUM.ORG,103,4791709.0,YOUTH CONTINUUM INC,,62.5,50.0,,,other
50385696,191984.0,0.0,-1.0,0.0,100.0,37200.40322580645,191984.0,2498409.0,WWW.DAYONERI.ORG,63,4800157.0,DAY ONE,,45.45454545454545,66.66666666666666,,,other
60861268,160093.0,0.0,-1.0,0.0,100.0,50711.59615384616,160093.0,2797096.0,WWW.HANDSONHARTFORD.ORG,53,4800491.0,HANDS ON HARTFORD INC,,69.23076923076923,50.0,,,other
30119660,0.0,178896.0,100.0,100.0,0.0,26284.192771084337,178896.0,2360484.0,WWW.EKWANOK.COM,84,4806636.0,THE EKWANOK COUNTRY CLUB,50.0,23.52941176470588,20.0,0.0,,other
131628174,161348.0,241181.5,33.101004844898966,66.66666666666666,33.33333333333333,32579.64583333333,271227.0,2207534.0,HASKINSLABS.ORG,51,4808035.0,HASKINS LABORATORIES INC,50.0,36.36363636363637,28.57142857142857,,,other
42104280,0.0,138702.0,100.0,100.0,0.0,18635.953703703704,159821.0,2428789.0,WWW.USES.ORG,111,4816418.0,UNITED SOUTH END SETTLEMENTS,,41.66666666666667,57.14285714285714,,0.0,other
42629516,0.0,199437.0,100.0,100.0,0.0,27291.08695652174,199437.0,2710217.0,WWW.OAKMEADOW.ORG,93,4834409.0,OAK MEADOW MONTESSORI SCHOOL INC,,76.92307692307693,75.0,0.0,,college
50132538,0.0,289493.0,100.0,100.0,0.0,7252.976303317536,289493.0,1819871.0,WWW.THEDUNESCLUB.ORG,212,4848929.0,THE DUNES CLUB,33.33333333333333,43.75,28.57142857142857,,,other
113247651,196600.0,0.0,-1.0,0.0,100.0,23362.64,196600.0,1364732.0,WWW.PERLMANMUSICPROGRAM.ORG,51,4876364.0,THE PERLMAN MUSIC PROGRAM INC,80.0,33.33333333333333,100.0,,,other
61031971,170257.5,202711.5,16.00994516837969,50.0,50.0,5225.935766423358,236634.0,4325704.0,NONE,689,4891857.0,RESIDENTIAL MANAGEMENT SERVICESINC,40.0,100.0,33.33333333333333,,,other
43356887,0.0,160528.0,100.0,100.0,0.0,10635.66393442623,160528.0,1458079.0,WWW.CAMPBELKNAP.ORG,123,4896800.0,YMCA CAMP BELKNAP INC,,30.0,16.666666666666664,,,other
60870830,0.0,167776.0,100.0,100.0,0.0,39734.898305084746,167776.0,2512135.0,www.infocus.org,60,4910009.0,Fellowship of Christians In Universities AndSchools Inc,,26.666666666666668,20.0,,,college
61452142,159111.0,0.0,-1.0,0.0,100.0,65824.07142857143,159111.0,3845259.0,WWW.ODYSSEYSCHOOL.ORG,57,4923773.0,ODYSSEY COMMUNITY SCHOOL INC,100.0,71.42857142857143,100.0,100.0,,college
60776845,0.0,233026.75,100.0,100.0,0.0,12465.595505617976,263687.0,2041545.0,TEAMSTERS LOCAL 1150.ORG,93,4926979.0,TEAMSTERS UNION LOCAL NO 1150,,66.66666666666666,0.0,,,other
41266650,0.0,185431.5,100.0,100.0,0.0,10655.785714285714,250137.0,1785993.0,WWW.DUXBURYYACHTCLUB.ORG,102,4927504.0,DUXBURY YACHT CLUB,0.0,43.75,50.0,,,other
50506471,209975.0,0.0,-1.0,0.0,100.0,46481.876923076925,209975.0,3231297.0,WWW.THEWOLFSCHOOL.ORG,66,4931610.0,THE WOLF SCHOOL INC,,50.0,83.33333333333334,,,other
61479710,158072.0,0.0,-1.0,0.0,100.0,50233.831168831166,158072.0,4026077.0,Bridgeacademy.org,78,4935914.0,The Bridge Academy Inc,40.0,38.46153846153847,50.0,,,college
50511505,230938.0,0.0,-1.0,0.0,100.0,,0.0,2753120.0,WWW.STANTOINE.NET,80,4955620.0,THE FRASSATI RESIDENCED/B/A THE VILLA AT SAINT ANTOINE,100.0,0.0,60.0,,,other
46114678,171159.0,0.0,-1.0,0.0,100.0,23222.74193548387,171159.0,1610969.0,WWW.NANTUCKETBOYSANDGIRLSCLUB.ORG,63,4957147.0,NANTUCKET BOYS AND GIRLS CLUB INC,,56.52173913043478,20.0,100.0,,other
42934914,0.0,162000.0,100.0,100.0,0.0,31333.573170731703,162000.0,2731353.0,WWW.BFARM.ORG,83,4967800.0,BAY FARM MONTESSORI ACADEMY INC,,66.66666666666666,50.0,,,college
50201530,206490.0,0.0,-1.0,0.0,100.0,14611.783333333333,206490.0,1959904.0,WWW.POINTJUDITHCOUNTRYCLUB.NET,121,4974615.0,POINT JUDITH COUNTRY CLUB INC,0.0,33.33333333333333,20.0,0.0,,other
112134428,0.0,204542.25,100.0,100.0,0.0,-4086.0,255060.0,454515.0,WWW.NISSEQUOGUEGOLF.COM,93,4985606.0,NISSEQUOGUE GOLF CLUB INC,33.33333333333333,0.0,0.0,0.0,,other
111630919,229057.0,0.0,-1.0,0.0,100.0,30911.55769230769,229057.0,1836458.0,WWW.YWCABKLYN.ORG,53,5006095.0,THE YWCA OF BROOKLYN INC,50.0,88.88888888888889,83.33333333333334,,,other
41659235,213070.0,0.0,-1.0,0.0,100.0,24365.090909090908,213070.0,2089182.0,WWW.NEWBEDFORDCU.COM,78,5012548.0,NEW BEDFORD CREDIT UNION,,20.0,61.53846153846154,,,other
111674173,212656.0,0.0,-1.0,0.0,100.0,49338.41379310345,212656.0,3074284.0,,59,5014963.0,ROGERS MEMORIAL LIBRARY,,40.0,50.0,,,other
50235015,0.0,211418.0,100.0,100.0,0.0,7285.09375,268656.0,1588451.0,WWW.WARWICKCC.COM,162,5016219.0,WARWICK COUNTRY CLUB INC,,33.33333333333333,0.0,,,other
112140888,393789.0,621238.75,36.612292777937625,66.66666666666666,33.33333333333333,,0.0,2840860.0,www.jcapprograms.com,74,5034135.0,Queens Village Committee for MentalHealth for J-Cap Inc,,40.0,25.0,,,other
10360259,173815.0,0.0,-1.0,0.0,100.0,36904.32786885246,173815.0,2424979.0,www.smaaa.org,62,5037771.0,Southern Maine Agency on Aging,100.0,44.44444444444444,83.33333333333334,,,other
131740513,118955.0,21512.0,-452.97043510598735,50.0,50.0,10131.172932330826,118955.0,2835359.0,www.rockland ymca.org,268,5042369.0,ROCKLAND COUNTY YMCA,,52.94117647058824,66.66666666666666,,,other
43237124,152406.0,269171.75,43.3796451522123,80.0,20.0,49686.34615384616,389573.0,3812783.0,WWW.WESTERNMASSEDC.COM,57,5047431.0,ECONOMIC DEVELOPMENT COUNCIL OF WESTERNMASSACHUSETTS INC,40.0,18.181818181818183,50.0,,,other
66070900,210000.0,0.0,-1.0,0.0,100.0,33411.13924050633,210000.0,2849480.0,WWW.THEONEILL.ORG,80,5066417.0,EUGENE O'NEILL MEMORIAL THEATER CENTERINC,100.0,42.85714285714285,66.66666666666666,,,other
60725052,243183.0,169863.0,-43.164197029370726,50.0,50.0,,0.0,3719610.0,HTTP://WWW.CHILDGUIDANCEMFCT.ORG/,68,5079174.0,MID-FAIRFIELD CHILD GUIDANCE CENTER INC,,75.0,66.66666666666666,,,other
46297436,188624.0,180000.0,-4.791111111111111,50.0,50.0,12123.032085561495,188624.0,2635631.0,WWW.CAPESYMPHONY.ORG,189,5101262.0,CAPE ARTS & ENTERTAINMENT INC,100.0,43.75,66.66666666666666,,,other
43295922,0.0,151026.0,100.0,100.0,0.0,28570.52808988764,151026.0,2693803.0,WWW.BERTRAMHOUSE.ORG,90,5104223.0,THE JOHN BERTRAM HOUSE OF SWAMPSCOTTINC,,66.66666666666666,42.85714285714285,,,other
60755218,0.0,173383.0,100.0,100.0,0.0,13975.440217391304,173383.0,2744864.0,WWW.POYCC.ORG,185,5106052.0,THE PINE ORCHARD YACHT AND COUNTRY CLUBINC,50.0,38.46153846153847,25.0,0.0,,other
112614265,160323.0,166758.0,3.8588853308387,50.0,50.0,19886.150793650795,166758.0,2832736.0,elpuente.us,128,5106442.0,El Puente de Williamsburg Inc,,71.42857142857143,60.0,,,other
60646782,248590.0,0.0,-1.0,0.0,100.0,53565.74545454545,248590.0,3194706.0,WWW.PINEPOINT.ORG,56,5148294.0,PINE POINT SCHOOL INC,50.0,45.45454545454545,42.85714285714285,,,other
42635069,0.0,195105.0,100.0,100.0,0.0,24925.075,195105.0,2189111.0,,81,5168044.0,PAKACHOAG ACRES DAY CARE CENTERINC,,80.0,66.66666666666666,,,other
42105868,172917.0,0.0,-1.0,0.0,100.0,26834.525423728814,172917.0,1756154.0,WWW.ECOTARIUM.ORG,60,5171795.0,THE WORCESTER NATURAL HISTORY SOCIETY,,27.77777777777778,28.57142857142857,,,other
61594221,158234.0,158881.0,0.4072230159679256,50.0,50.0,28299.805970149253,158881.0,4109289.0,WWW.FAMILYOPTIONSJC.ORG,136,5178702.0,FAMILY OPTIONS INC,,50.0,83.33333333333334,,,hospital
60653182,0.0,190000.0,100.0,100.0,0.0,13711.141176470588,190000.0,1355447.0,BGCRIDGEFIELD.ORG,86,5189529.0,BOYS & GIRLS CLUB OF RIDGEFIELD,,61.53846153846154,33.33333333333333,,,other
61473576,211150.0,0.0,-1.0,0.0,100.0,54615.203125,211150.0,3706523.0,www.isaacschool.org,65,5193651.0,Interdistrict School for Arts andCommunication Inc,,71.42857142857143,83.33333333333334,,,college
42488103,150478.0,0.0,-1.0,0.0,100.0,45627.41379310345,150478.0,4120063.0,WWW.WCCC.WELLESLEY.EDU,88,5199380.0,WELLESLEY COMMUNITY CHILDRENSCENTER INC,,83.33333333333334,25.0,,,other
42104398,0.0,174853.0,100.0,100.0,0.0,12503.81589958159,174853.0,3163265.0,GREATERLOWELLYMCA.ORG,240,5199632.0,GREATER LOWELL FAMILY YMCA,,41.66666666666667,20.0,,,other
111961020,182484.0,221778.0,17.71771771771772,50.0,50.0,63582.981132075474,221778.0,3774160.0,,55,5210618.0,THE BRYANT LIBRARY,,75.0,66.66666666666666,,,other
10735034,170775.5,0.0,-1.0,0.0,100.0,43888.73863636364,176628.0,4203760.0,REEDAUTISMSERVICES.ORG,90,5212305.0,REED ACADEMY,,33.33333333333333,50.0,,,other
43323502,0.0,252609.0,100.0,100.0,0.0,,0.0,2687261.0,,132,5215221.0,JHC ASSISTED LIVING CORP,,26.923076923076923,28.57142857142857,,,other
60653148,243531.0,0.0,-1.0,0.0,100.0,19913.622807017546,243531.0,2513684.0,www.stamfordmuseum.org,115,5227746.0,Stamford Museum & Nature Center Inc,,69.23076923076923,50.0,,,other
20344073,0.0,195987.0,100.0,100.0,0.0,17024.70731707317,195987.0,1592013.0,www.thomasmorecollege.edu,83,5235090.0,The Thomas More College of Liberal ArtsInc,0.0,7.6923076923076925,40.0,,,college
42981443,0.0,157761.0,100.0,100.0,0.0,20105.93137254902,157761.0,2208566.0,WWW.HATHERLYCC.COM,103,5248662.0,HATHERLY GOLF CLUB,0.0,12.5,0.0,,,other
42627953,0.0,165315.0,100.0,100.0,0.0,11204.44966442953,165315.0,1834778.0,WWW.MAYOUTHSOCCER.ORG,150,5253771.0,MASSACHUSETTS YOUTH SOCCER ASSOC INC,33.33333333333333,33.33333333333333,50.0,,,other
131740521,200259.0,0.0,-1.0,0.0,100.0,23686.96825396825,200259.0,3184817.0,WWW.YWCAYONKERS.ORG,127,5257123.0,YWCA OF YONKERS INC,0.0,100.0,25.0,,,other
112207085,181237.0,0.0,-1.0,0.0,100.0,52824.04761904762,181237.0,3509152.0,,64,5266417.0,Community Parents Inc,,75.0,83.33333333333334,,,other
131624230,134122.0,0.0,-1.0,0.0,100.0,17654.072463768116,134122.0,2570384.0,WWW.YWCANYC.ORG,139,5266588.0,THE YOUNG WOMEN'S CHRISTIAN ASSOCIATIONTHE CITY OF NEW YORK,,100.0,100.0,,100.0,other
60793269,157123.5,0.0,-1.0,0.0,100.0,77008.46153846153,162733.0,4632934.0,WWW.NHLEGAL.ORG,56,5269788.0,NEW HAVEN LEGAL ASSISTANCE ASSOCIATIONINC,100.0,61.53846153846154,25.0,,,other
41585740,0.0,166643.0,100.0,100.0,0.0,18936.589285714286,166643.0,2287541.0,WWW.MARSHFIELDCC.COM,113,5270300.0,MARSHFIELD COUNTRY CLUB,,12.5,25.0,0.0,,other
30184098,0.0,196067.0,100.0,100.0,0.0,3802.25,196067.0,1230279.0,WWW.CVEXPO.ORG,273,5293364.0,CHAMPLAIN VALLEY EXPOSITION INC,,41.66666666666667,20.0,,,other
43307783,167454.0,0.0,-1.0,0.0,100.0,12573.840490797544,167454.0,2216990.0,WWW.BREAKTHROUGHGREATERBOSTON.ORG,164,5294675.0,BREAKTHROUGH GREATER BOSTON INC,100.0,60.0,75.0,,,other
116014770,0.0,201387.0,100.0,100.0,0.0,13824.953757225434,201387.0,2593104.0,WWW.VBGCQ.ORG,174,5296150.0,VARIETY BOYS AND GIRLS CLUB OFQUEENS INC,,37.5,28.57142857142857,,,other
60646991,169605.0,0.0,-1.0,0.0,100.0,42358.455882352944,169605.0,3049980.0,WWW.CENTERFORFAMILYJUSTICE.ORG,69,5298610.0,THE CENTER FOR FAMILY JUSTICE INC,,66.66666666666666,57.14285714285714,,,other
43452763,0.0,239362.0,100.0,100.0,0.0,15789.235772357724,239362.0,2181438.0,WWW.TENACITY.ORG,124,5321929.0,TENACITY INC,,31.818181818181817,0.0,,,other
43440556,0.0,207598.0,100.0,100.0,0.0,10058.158192090395,207598.0,1987892.0,WWW.NEJB.US,178,5346114.0,NEW ENGLAND JOINT BOARD UNITE HERE,,,40.0,,,other
112539861,271605.5,0.0,-1.0,0.0,100.0,,0.0,3566312.0,WWW.CPCLONGISLAND.ORG,129,5348938.0,COMMUNITY PROGRAM CENTERS OF LI INC,,0.0,60.0,,,other
10939141,0.0,169202.0,100.0,100.0,0.0,64187.54385964912,169202.0,3827892.0,www.rocunited.org,58,5354464.0,RESTAURANT OPPORTUNITIES CENTERS UNITED INC,66.66666666666666,100.0,50.0,,0.0,other
131623869,0.0,204022.0,100.0,100.0,0.0,6690.906862745098,204022.0,1568967.0,WWW.SURPRISELAKE.ORG,205,5365699.0,SURPRISE LAKE CAMP,,41.66666666666667,42.85714285714285,,,other
113372980,135197.5,313172.0,56.82963355600118,33.33333333333333,66.66666666666666,35480.60784313725,313172.0,2393078.0,WWW.YPC.ORG,54,5381162.0,THE YOUNG PEOPLE'S CHORUS OF NEW YORKCITY INC,100.0,39.130434782608695,0.0,,100.0,other
